"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2023-04-18","99.3","-1.53","6.23","Ohtani, Shohei",660271,622772,,"called_strike",,,,,13,"Shohei Ohtani flies out to right fielder Aaron Judge.","R","L","R","NYY","LAA","S",,,0,1,2023,"-1.45","0.99","-0.91","2.11",,,621493,1,7,"Top",,,,,543309,,,5.1765203393512795,-144.37526037791562,-8.271006471084908,-21.42573842713551,34.866864071761746,-16.590369037041274,"3.59","1.68",,,,"100.4",2167,"7",718529,622772,543309,519203,672724,518934,683011,543305,643396,592450,"53.45",,,,,,,,56,2,"Sinker",2,5,5,2,5,2,5,2,,"Standard",218,"0","-0.062"
"ST","2023-04-18","89.2","-1.81","5.44","Ohtani, Shohei",660271,657376,,"ball",,,,,14,"Shohei Ohtani homers (4) on a line drive to right center field.    Taylor Ward scores.","R","L","R","NYY","LAA","B",,,1,0,2023,"0.73","0.09","1.38","1.84",,621493,,0,1,"Top",,,,,543309,,,6.29394344481387,-129.71670890942477,-2.9622024701734055,6.733519165242923,30.096907741654007,-30.678336418805344,"3.53","1.66",,,,"88.7",3048,"6.2",718529,657376,543309,519203,672724,518934,683011,543305,643396,592450,"54.26",,,,,,,,2,2,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",101,"0","0.071"
"SI","2023-04-18","98.1","-1.57","6.28","Ohtani, Shohei",660271,622772,,"swinging_strike",,,,,1,"Shohei Ohtani flies out to right fielder Aaron Judge.","R","L","R","NYY","LAA","S",,,0,0,2023,"-1.2","1.32","-0.63","3.36",,,621493,1,7,"Top",,,,,543309,,,5.400709920173485,-142.61793592184029,-5.525201219571092,-17.580706572309886,34.853640745107,-13.059459363037805,"3.53","1.63",,,,"99.5",2179,"7.3",718529,622772,543309,519203,672724,518934,683011,543305,643396,592450,"53.24",,,,,,,,56,1,"Sinker",2,5,5,2,5,2,5,2,,"Standard",215,"0","-0.05"
"KC","2023-04-18","83.5","-1.75","5.92","Ohtani, Shohei",660271,657376,,"ball",,,,,14,"Shohei Ohtani homers (4) on a line drive to right center field.    Taylor Ward scores.","R","L","R","NYY","LAA","B",,,0,0,2023,"1.57","-0.78","0.54","1.32",,621493,,0,1,"Top",,,,,543309,,,2.1698992049201506,-121.38090997436628,-2.364363726563471,14.528706483012995,31.775964228472397,-39.37067029635613,"3.53","1.63",,,,"82.2",3269,"6.3",718529,657376,543309,519203,672724,518934,683011,543305,643396,592450,"54.22",,,,,,,,2,1,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",48,"0","0.048"
"FF","2023-04-18","94.9","-2.73","5.58","Ohtani, Shohei",660271,676760,"catcher_interf","foul",,,,,5,"Shohei Ohtani reaches on catcher interference by Kyle Higashioka.    Shohei Ohtani to 1st.","R","L","R","NYY","LAA","S",2,,1,2,2023,"-1.03","1.53","-0.26","2.77",,,,0,5,"Top",,,,,543309,,,8.853307012677075,-137.735761513301,-5.090785461553071,-15.152553109578612,33.0961235909907,-11.744127555118835,"3.53","1.63",,,,"95.2",2277,"6.8",718529,676760,543309,519203,672724,518934,683011,543305,643396,592450,"53.69",,,"0.7",1,0,0,,41,4,"4-Seam Fastball",2,4,4,2,4,2,4,2,,"Standard",219,"-0.026","0"
"CH","2023-04-18","83.2","-2.97","5.4","Ohtani, Shohei",660271,676760,,"swinging_strike",,,,,4,"Shohei Ohtani reaches on catcher interference by Kyle Higashioka.    Shohei Ohtani to 1st.","R","L","R","NYY","LAA","S",,,1,1,2023,"-1.29","0.36","-0.56","2.55",,,,0,5,"Top",,,,,543309,,,8.08783973160537,-120.90106276792066,-0.6859313758341681,-14.296425595101601,26.090681949369554,-28.786683012251004,"3.53","1.63",,,,"83.3",1782,"6.7",718529,676760,543309,519203,672724,518934,683011,543305,643396,592450,"53.83",,,,,,,,41,3,"Changeup",2,4,4,2,4,2,4,2,,"Standard",260,"0","-0.055"
"CH","2023-04-18","82.8","-3.03","5.37","Ohtani, Shohei",660271,676760,,"ball",,,,,13,"Shohei Ohtani reaches on catcher interference by Kyle Higashioka.    Shohei Ohtani to 1st.","R","L","R","NYY","LAA","B",,,0,1,2023,"-1.13","-0.02","-1.28","2.49",,,,0,5,"Top",,,,,543309,,,6.233054864355586,-120.38076731804247,0.0032463547274745874,-12.192375805339545,25.0023254480371,-32.55744749407863,"3.4","1.63",,,,"83",1630,"6.6",718529,676760,543309,519203,672724,518934,683011,543305,643396,592450,"53.87",,,,,,,,41,2,"Changeup",2,4,4,2,4,2,4,2,,"Standard",272,"0","0.028"
"FF","2023-04-18","93.7","-2.88","5.49","Ohtani, Shohei",660271,676760,,"swinging_strike",,,,,6,"Shohei Ohtani reaches on catcher interference by Kyle Higashioka.    Shohei Ohtani to 1st.","R","L","R","NYY","LAA","S",,,0,0,2023,"-1.31","1.57","0.63","2.63",,,,0,5,"Top",,,,,543309,,,12.01671094117844,-135.7621448021483,-5.065387688301052,-18.899628115586637,31.398779608097758,-11.855721592295183,"3.53","1.63",,,,"93.8",2280,"6.7",718529,676760,543309,519203,672724,518934,683011,543305,643396,592450,"53.78",,,,,,,,41,1,"4-Seam Fastball",2,4,4,2,4,2,4,2,,"Standard",222,"0","-0.038"
"FS","2023-04-17","82.2","-1.43","5.95","Ohtani, Shohei",660271,676710,"field_out","hit_into_play",,,,,7,"Shohei Ohtani lines out to center fielder Jarren Duran.","R","L","R","BOS","LAA","X",8,"line_drive",1,0,2023,"-1.22","0.02","-0.6","2.06",,,,1,9,"Top",160.56,62.58,,,657136,,,4.2442775798197525,-119.59760090632113,-2.2352953270640867,-12.515283286659434,26.25625802300029,-31.727794869034767,"3.51","1.63",349,"97.1",23,"81.5",1196,"6.2",718540,676710,657136,671213,624414,646240,571771,608701,680776,606132,"54.34",0.297,0.405,"0",1,0,0,5,72,2,"Split-Finger",3,5,5,3,5,3,5,3,,"Standard",215,"0.006","-0.194"
"FS","2023-04-17","83.1","-1.34","5.89","Ohtani, Shohei",660271,676710,,"ball",,,,,14,"Shohei Ohtani lines out to center fielder Jarren Duran.","R","L","R","BOS","LAA","B",,,0,0,2023,"-0.94","0.39","0.3","0.81",,,,1,9,"Top",,,,,657136,,,5.582254589135601,-120.81857126945005,-5.891449196961735,-10.314285761961862,24.645904315749274,-27.384479003761285,"3.64","1.7",,,,"82.8",1007,"6.2",718540,676710,657136,671213,624414,646240,571771,608701,680776,606132,"54.26",,,,,,,,72,1,"Split-Finger",3,5,5,3,5,3,5,3,,"Standard",222,"0","0.025"
"SL","2023-04-17","82.6","-1.98","5.43","Ohtani, Shohei",660271,678394,"single","hit_into_play",,,,,7,"Shohei Ohtani singles on a ground ball to right fielder Raimel Tapia.   Zach Neto to 3rd.","R","L","R","BOS","LAA","X",9,"ground_ball",2,0,2023,"0.37","0","-0.35","1.95",,,687263,0,2,"Top",193.5,104.65,,,624512,,,2.9853267472663925,-120.29624430187204,-1.4275073287010251,3.0036369417026108,23.740086394585667,-32.131217148597855,"3.51","1.63",114,"88.8",7,"82.4",2398,"6.1",718540,678394,624512,671213,624414,646240,571771,608701,680776,606132,"54.35",0.537,0.514,"0.9",1,1,0,4,15,3,"Slider",1,4,4,1,4,1,4,1,,"Standard",52,"-0.05","0.552"
"CH","2023-04-17","87.3","-2.32","5.18","Ohtani, Shohei",660271,678394,,"ball",,,,,13,"Shohei Ohtani singles on a ground ball to right fielder Raimel Tapia.   Zach Neto to 3rd.","R","L","R","BOS","LAA","B",,,1,0,2023,"-1.65","0.77","-0.6","1.28",,,687263,0,2,"Top",,,,,624512,,,7.5439187352250805,-126.89734499601202,-4.789091913952496,-19.38411816511302,26.92784272812231,-23.017060220606588,"3.64","1.75",,,,"87.2",1973,"6.4",718540,678394,624512,671213,624414,646240,571771,608701,680776,606132,"54.13",,,,,,,,15,2,"Changeup",1,4,4,1,4,1,4,1,,"Standard",249,"0","0.082"
"FF","2023-04-17","96","-1.91","5.44","Ohtani, Shohei",660271,678394,,"ball",,,,,11,"Shohei Ohtani singles on a ground ball to right fielder Raimel Tapia.   Zach Neto to 3rd.","R","L","R","BOS","LAA","B",,,0,0,2023,"-0.99","1.25","-1.64","2.95",,,687263,0,2,"Top",,,,,624512,,,2.958882913803758,-139.683953329246,-3.7613082372775257,-13.614347607553826,34.458331503132534,-15.255223927381563,"3.61","1.69",,,,"95.5",2187,"6.2",718540,678394,624512,671213,624414,646240,571771,608701,680776,606132,"54.27",,,,,,,,15,1,"4-Seam Fastball",1,4,4,1,4,1,4,1,,"Standard",232,"0","0.045"
"FS","2023-04-17","83.4","-1.34","5.92","Ohtani, Shohei",660271,676710,"field_error","hit_into_play",,,,,14,"Shohei Ohtani reaches on a throwing error by pitcher Kutter Crawford.   Zach Neto to 3rd.","R","L","R","BOS","LAA","X",1,"ground_ball",1,0,2023,"-1.12","0.39","0.42","1.3",,687263,,1,6,"Top",136.82,189.67,,,624512,,,6.235062309322307,-121.17716565966018,-4.910298138487613,-12.246644269630666,24.612962189563167,-27.588320023019563,"3.51","1.63",0,"62.5",-78,"83.3",1120,"6.4",718540,676710,624512,671213,624414,646240,571771,608701,680776,606132,"54.11",0.18,0.168,"0.9",1,0,0,2,49,2,"Split-Finger",1,5,5,1,5,1,5,1,,"Standard",225,"-0.012","0.537"
"FC","2023-04-17","88.8","-1.3","5.99","Ohtani, Shohei",660271,676710,,"ball",,,,,11,"Shohei Ohtani reaches on a throwing error by pitcher Kutter Crawford.   Zach Neto to 3rd.","R","L","R","BOS","LAA","B",,,0,0,2023,"0.32","0.7","-0.32","3.87",,,687263,1,6,"Top",,,,,624512,,,1.7259962881783864,-129.44874449619667,-0.6828599041559262,3.2227952804841706,25.47309597766836,-24.32302436012806,"3.64","1.67",,,,"89.3",2402,"6.4",718540,676710,624512,671213,624414,646240,571771,608701,680776,606132,"54.14",,,,,,,,49,1,"Cutter",1,5,5,1,5,1,5,1,,"Standard",168,"0","0.042"
"FF","2023-04-17","96.5","-1.77","5.53","Ohtani, Shohei",660271,678394,"single","hit_into_play",,,,,3,"Shohei Ohtani singles on a sharp line drive to center fielder Jarren Duran.","R","L","R","BOS","LAA","X",8,"line_drive",0,0,2023,"-0.72","1.09","0.78","3.03",,,,1,1,"Top",146.73,122.66,,,624512,,,8.425776958307736,-140.2939600954038,-3.5880815301194744,-11.362218161370949,29.751384960112674,-17.062908592956443,"3.51","1.63",201,"105.6",12,"96.9",2077,"6.4",718540,678394,624512,671213,624414,646240,571771,608701,680776,606132,"54.09",0.9,0.915,"0.9",1,1,0,4,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,,"Standard",225,"-0.025","0.263"
"FC","2023-04-17","89.1","-1.33","5.89","Ohtani, Shohei",660271,676710,"field_out","hit_into_play",,,,,3,"Shohei Ohtani flies out to center fielder Jarren Duran.","R","L","R","BOS","LAA","X",8,"fly_ball",1,1,2023,"0.26","0.6","0.78","3.06",,,,0,4,"Top",148.69,89.36,,,624512,,,4.653169510415112,-129.78435989070687,-2.255620017379335,2.1392130509870997,24.298410855880928,-25.06046825224666,"3.51","1.63",280,"81.2",39,"89.7",2373,"6.3",718540,676710,624512,671213,624414,646240,571771,608701,680776,606132,"54.15",0.006,0.005,"0",1,0,0,3,30,3,"Cutter",1,5,5,1,5,1,5,1,,"Standard",162,"0.008","-0.228"
"FF","2023-04-17","94.8","-1.33","5.93","Ohtani, Shohei",660271,676710,,"called_strike",,,,,7,"Shohei Ohtani flies out to center fielder Jarren Duran.","R","L","R","BOS","LAA","S",,,1,0,2023,"-0.9","1.59","-0.7","1.89",,,,0,4,"Top",,,,,624512,,,3.6419780896406015,-137.72959959792465,-8.379934121362032,-12.244390441097742,32.2303729006661,-10.282648520170232,"3.63","1.74",,,,"94.4",2464,"6.3",718540,676710,624512,671213,624414,646240,571771,608701,680776,606132,"54.24",,,,,,,,30,2,"4-Seam Fastball",1,5,5,1,5,1,5,1,,"Standard",211,"0","-0.046"
"FS","2023-04-17","82","-1.34","6","Ohtani, Shohei",660271,676710,,"ball",,,,,11,"Shohei Ohtani flies out to center fielder Jarren Duran.","R","L","R","BOS","LAA","B",,,0,0,2023,"-0.82","0.24","-1.25","2.98",,,,0,4,"Top",,,,,624512,,,1.7658496075934607,-119.56081545066134,-0.8142794263588313,-8.2101593880407,21.900686678086704,-29.922664173170375,"3.63","1.71",,,,"81.9",921,"6",718540,676710,624512,671213,624414,646240,571771,608701,680776,606132,"54.51",,,,,,,,30,1,"Split-Finger",1,5,5,1,5,1,5,1,,"Standard",221,"0","0.036"
"ST","2023-04-16","79.5","-1.75","5.76","Ohtani, Shohei",660271,676477,"field_out","hit_into_play",,,,,5,"Shohei Ohtani grounds out, second baseman Christian Arroyo to first baseman Justin Turner.","R","L","R","BOS","LAA","X",4,"ground_ball",0,1,2023,"0.63","-0.48","-0.06","2.33",,,,0,7,"Top",141,162.03,,,657136,,,2.5602054303369512,-115.70173780442373,0.2056884948862825,5.147872900482813,22.715327976720527,-36.73356092330905,"3.5","1.64",28,"105.9",-3,"80.9",2153,"7.4",718559,676477,657136,457759,624414,646240,644374,608701,571771,657077,"53.14",0.417,0.38,"0",1,0,0,4,45,2,"Sweeper",2,1,1,2,1,2,1,2,"Strategic","Standard",49,"0.043","-0.2"
"SI","2023-04-16","91.8","-1.16","5.8","Ohtani, Shohei",660271,676477,,"called_strike",,,,,14,"Shohei Ohtani grounds out, second baseman Christian Arroyo to first baseman Justin Turner.","R","L","R","BOS","LAA","S",,,0,0,2023,"-1.53","1.01","0.86","2.2",,,,0,7,"Top",,,,,657136,,,8.622466408106416,-133.36794859482876,-5.5439636956714535,-20.068520578424938,29.004175187721604,-19.122953317728815,"3.6","1.64",,,,"93.9",1832,"7.6",718559,676477,657136,457759,624414,646240,644374,608701,571771,657077,"52.85",,,,,,,,45,1,"Sinker",2,1,1,2,1,2,1,2,"Strategic","Standard",229,"0","-0.038"
"CH","2023-04-16","83.1","-1.36","5.5","Ohtani, Shohei",660271,676477,"field_out","hit_into_play",,,,,8,"Shohei Ohtani flies out sharply to right fielder Alex Verdugo.","R","L","R","BOS","LAA","X",9,"fly_ball",1,1,2023,"-1.49","0.75","-0.23","1.64",,,,0,4,"Top",196.74,73.88,,,657136,,,5.624830508379222,-120.81756611046174,-3.9191327889213903,-15.713835707413793,23.335734013450878,-24.24444879662156,"3.5","1.64",354,"103.5",22,"84.8",2117,"7.4",718559,676477,657136,457759,624414,646240,644374,608701,571771,657077,"53.05",0.611,0.89,"0",1,0,0,6,26,3,"Changeup",2,1,1,2,1,2,1,2,"Strategic","Standard",248,"0.028","-0.228"
"SI","2023-04-16","92.4","-1.3","5.67","Ohtani, Shohei",660271,676477,,"called_strike",,,,,6,"Shohei Ohtani flies out sharply to right fielder Alex Verdugo.","R","L","R","BOS","LAA","S",,,1,0,2023,"-1.32","1.04","0.75","2.36",,,,0,4,"Top",,,,,657136,,,8.286180221833154,-134.29897112205376,-4.981991734300876,-17.73252358380033,28.64585228552547,-18.655390294562125,"3.63","1.73",,,,"94.6",1953,"7.6",718559,676477,657136,457759,624414,646240,644374,608701,571771,657077,"52.91",,,,,,,,26,2,"Sinker",2,1,1,2,1,2,1,2,"Strategic","Standard",226,"0","-0.046"
"CH","2023-04-16","81.9","-1.59","5.62","Ohtani, Shohei",660271,676477,,"ball",,,,,13,"Shohei Ohtani flies out sharply to right fielder Alex Verdugo.","R","L","R","BOS","LAA","B",,,0,0,2023,"-1.56","0.66","-0.73","1.54",,,,0,4,"Top",,,,,657136,,,5.05537342859439,-119.14900705330862,-3.985993527208712,-15.864284528814201,23.403681339365892,-25.356805787967396,"3.66","1.67",,,,"83.5",1985,"7.4",718559,676477,657136,457759,624414,646240,644374,608701,571771,657077,"53.11",,,,,,,,26,1,"Changeup",2,1,1,2,1,2,1,2,,"Standard",255,"0","0.036"
"ST","2023-04-16","80.6","-1.3","5.72","Ohtani, Shohei",660271,676477,"field_out","hit_into_play",,,,,13,"Shohei Ohtani grounds out, shortstop Yu Chang to first baseman Justin Turner.","R","L","R","BOS","LAA","X",6,"ground_ball",1,2,2023,"0.61","-0.16","-0.18","1.45",,,,2,1,"Top",130.96,146.32,,,657136,,,1.3395648191411245,-117.53785208253858,-2.6429311906886266,5.487356549269227,20.487450368882108,-33.39487997820152,"3.5","1.64",5,"95.5",-15,"82.7",1987,"7.4",718559,676477,657136,457759,624414,646240,644374,608701,571771,657077,"53.12",0.169,0.156,"0",1,0,0,2,3,4,"Sweeper",0,0,0,0,0,0,0,0,"Strategic","Standard",46,"0.01","-0.074"
"SI","2023-04-16","92.6","-1.32","5.69","Ohtani, Shohei",660271,676477,,"foul",,,,,2,"Shohei Ohtani grounds out, shortstop Yu Chang to first baseman Justin Turner.","R","L","R","BOS","LAA","S",,,1,1,2023,"-1.35","1.01","-0.04","3.27",,,,2,1,"Top",,,,,657136,,,6.389099879288981,-134.76328523254435,-2.616501633374088,-17.797327936156464,30.202798460843784,-19.556271973665577,"3.5","1.64",193,"75.6",21,"94.9",2021,"7.7",718559,676477,657136,457759,624414,646240,644374,608701,571771,657077,"52.82",,,,,,,,3,3,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard",225,"0","-0.027"
"SL","2023-04-16","84.5","-1.17","5.72","Ohtani, Shohei",660271,518489,"field_out","hit_into_play",,,,,5,"Shohei Ohtani flies out to left fielder Rob Refsnyder.","R","L","R","BOS","LAA","X",7,"fly_ball",1,1,2023,"0.57","0.12","-0.1","2.69",,,,2,9,"Top",81.94,94.97,,,657136,,,1.3667505084010507,-123.07496187377761,-0.9525030373290094,5.539216382675259,24.08735776307065,-31.002571215157005,"3.5","1.64",282,"96",46,"85.6",2443,"6.9",718559,518489,657136,457759,624414,646240,644374,608701,571771,657077,"53.6",0.006,0.008,"0",1,0,0,3,62,3,"Slider",2,1,1,2,1,2,1,2,,"Standard",99,"0.035","-0.1"
"SI","2023-04-16","92.6","-1.22","5.69","Ohtani, Shohei",660271,676477,,"called_strike",,,,,3,"Shohei Ohtani grounds out, shortstop Yu Chang to first baseman Justin Turner.","R","L","R","BOS","LAA","S",,,1,0,2023,"-1.3","0.99","0.64","3.24",,,,2,1,"Top",,,,,657136,,,7.8185020023699865,-134.66386228853287,-2.6353448887833313,-17.5975143804342,30.494431683290504,-19.796770862357125,"3.6","1.64",,,,"94.8",1966,"7.7",718559,676477,657136,457759,624414,646240,644374,608701,571771,657077,"52.78",,,,,,,,3,2,"Sinker",0,0,0,0,0,0,0,0,,"Standard",223,"0","-0.022"
"SL","2023-04-16","84.5","-1.38","5.67","Ohtani, Shohei",660271,518489,,"ball",,,,,14,"Shohei Ohtani flies out to left fielder Rob Refsnyder.","R","L","R","BOS","LAA","B",,,0,1,2023,"0.73","0.01","0.12","1.52",,,,2,9,"Top",,,,,657136,,,2.074029602095136,-123.12128733098695,-3.4137432780303625,7.0463993431672725,23.337078290884605,-31.59497564258463,"3.6","1.7",,,,"85.6",2517,"6.9",718559,518489,657136,457759,624414,646240,644374,608701,571771,657077,"53.64",,,,,,,,62,2,"Slider",2,1,1,2,1,2,1,2,,"Standard",81,"0","0.012"
"SI","2023-04-16","93.6","-1.26","5.81","Ohtani, Shohei",660271,676477,,"ball",,,,,12,"Shohei Ohtani grounds out, shortstop Yu Chang to first baseman Justin Turner.","R","L","R","BOS","LAA","B",,,0,0,2023,"-1.38","1.1","0.39","3.87",,,,2,1,"Top",,,,,657136,,,7.504083749376391,-135.98321594455751,-1.6726932467457134,-18.828027629579577,32.58965639294724,-18.3949995125565,"3.6","1.64",,,,"95.5",2076,"7.7",718559,676477,657136,457759,624414,646240,644374,608701,571771,657077,"52.84",,,,,,,,3,1,"Sinker",0,0,0,0,0,0,0,0,,"Standard",226,"0","0.016"
"SL","2023-04-16","82.1","-1.5","5.7","Ohtani, Shohei",660271,518489,,"called_strike",,,,,1,"Shohei Ohtani flies out to left fielder Rob Refsnyder.","R","L","R","BOS","LAA","S",,,0,0,2023,"0.78","-0.07","-0.47","3.42",,,,2,9,"Top",,,,,657136,,,0.8217447632905461,-119.65407364835329,1.540374109855738,7.364802140606771,23.18696629192505,-33.374583904474086,"3.63","1.67",,,,"83.3",2478,"7",718559,518489,657136,457759,624414,646240,644374,608701,571771,657077,"53.46",,,,,,,,62,1,"Slider",2,1,1,2,1,2,1,2,,"Standard",87,"0","-0.017"
"FF","2023-04-15","95.3","-0.89","6.55","Ohtani, Shohei",660271,601713,"single","hit_into_play",,,,,1,"Shohei Ohtani singles on a fly ball to left fielder Rob Refsnyder.   Mike Trout to 3rd.","R","L","R","BOS","LAA","X",7,"fly_ball",2,2,2023,"-0.69","1.61","-0.53","3.28",,545361,,0,5,"Top",88.25,122.94,,,657136,,,2.5267375743237235,-138.74179710826638,-6.673396872065739,-9.4408102460842,31.106884520387364,-10.089392194511397,"3.49","1.63",204,"65.6",33,"96.5",2270,"7",718576,601713,657136,671213,624414,646240,644374,608701,571771,657077,"53.53",0.877,0.819,"0.9",1,1,0,4,42,5,"4-Seam Fastball",6,4,4,6,4,6,4,6,"Standard","Strategic",202,"-0.086","0.765"
"FF","2023-04-15","95","-0.87","6.58","Ohtani, Shohei",660271,601713,,"ball",,,,,11,"Shohei Ohtani singles on a fly ball to left fielder Rob Refsnyder.   Mike Trout to 3rd.","R","L","R","BOS","LAA","B",,,1,2,2023,"-0.37","1.71","-0.82","3.79",,545361,,0,5,"Top",,,,,657136,,,0.9491271136882828,-138.2799341252376,-5.517178164657826,-4.950076230645527,32.83333709324595,-9.250117883378506,"3.6","1.59",,,,"95.7",2341,"6.8",718576,601713,657136,671213,624414,646240,644374,608701,571771,657077,"53.66",,,,,,,,42,4,"4-Seam Fastball",6,4,4,6,4,6,4,6,"Standard","Strategic",199,"0","0.046"
"SL","2023-04-15","88.2","-1.25","6.39","Ohtani, Shohei",660271,601713,,"swinging_strike",,,,,14,"Shohei Ohtani singles on a fly ball to left fielder Rob Refsnyder.   Mike Trout to 3rd.","R","L","R","BOS","LAA","S",,,1,1,2023,"0.47","0.56","0.59","1.49",,545361,,0,5,"Top",,,,,657136,,,3.523785800603407,-128.1478296344077,-6.984961231593708,4.298914427360355,29.65618030024886,-24.636180917499264,"3.49","1.63",,,,"88.7",2411,"6.9",718576,601713,657136,671213,624414,646240,644374,608701,571771,657077,"53.55",,,,,,,,42,3,"Slider",6,4,4,6,4,6,4,6,"Standard","Strategic",159,"0","-0.089"
"CU","2023-04-15","79.7","-1.03","6.55","Ohtani, Shohei",660271,601713,,"ball",,,,,14,"Shohei Ohtani singles on a fly ball to left fielder Rob Refsnyder.   Mike Trout to 3rd.","R","L","R","BOS","LAA","B",,,0,1,2023,"0.86","-1.57","1.8","2.03",,545361,,0,5,"Top",,,,,657136,,,4.642615347704254,-115.759746272828,-0.0035431969680266295,6.512119471145856,27.30746434492027,-46.324372456752606,"3.53","1.53",,,,"79.6",3040,"6.9",718576,601713,657136,671213,624414,646240,644374,608701,571771,657077,"53.59",,,,,,,,42,2,"Curveball",6,4,4,6,4,6,4,6,"Standard","Strategic",31,"0","0.027"
"FF","2023-04-15","93.9","-1.09","6.55","Ohtani, Shohei",660271,601713,,"foul_tip",,,,,2,"Shohei Ohtani singles on a fly ball to left fielder Rob Refsnyder.   Mike Trout to 3rd.","R","L","R","BOS","LAA","S",,,0,0,2023,"-0.45","1.62","0.14","3.24",,545361,,0,5,"Top",,,,,657136,,,4.214721243736528,-136.43953686565231,-6.422221169851073,-6.5973990146712564,33.557125670145695,-10.704721972647135,"3.49","1.63",,,,"94.1",2278,"6.8",718576,601713,657136,671213,624414,646240,644374,608701,571771,657077,"53.72",,,,,,,,42,1,"4-Seam Fastball",6,4,4,6,4,6,4,6,"Standard","Strategic",200,"0","-0.062"
"FS","2023-04-15","86.9","-1.13","6.57","Ohtani, Shohei",660271,601713,"catcher_interf","foul",,,,,13,"Shohei Ohtani reaches on catcher interference by Connor Wong.    Matt Thaiss to 3rd.    Mike Trout to 2nd.    Shohei Ohtani to 1st.","R","L","R","BOS","LAA","S",2,,1,2,2023,"-0.27","0.4","-0.91","2.38",,642136,545361,2,2,"Top",,,,,657136,,,1.090006649610496,-126.66855094949295,-4.821705265789401,-3.1351514918534655,22.16079432155521,-27.191138916971013,"3.49","1.63",,,,"88.2",1253,"6.7",718576,601713,657136,671213,624414,646240,644374,608701,571771,657077,"53.8",,,"0.7",1,0,0,,18,4,"Split-Finger",2,4,4,2,4,2,4,2,"Standard","Standard",199,"-0.021","0"
"FF","2023-04-15","95.3","-0.7","6.57","Ohtani, Shohei",660271,601713,,"ball",,,,,12,"Shohei Ohtani reaches on catcher interference by Connor Wong.    Matt Thaiss to 3rd.    Mike Trout to 2nd.    Shohei Ohtani to 1st.","R","L","R","BOS","LAA","B",,,0,2,2023,"-0.6","1.66","1.22","3.72",,642136,545361,2,2,"Top",,,,,657136,,,6.457355244122963,-138.54918798942398,-5.607028206289112,-9.197780120666023,33.71655169075307,-9.731275296204101,"3.59","1.69",,,,"95.9",2288,"6.9",718576,601713,657136,671213,624414,646240,644374,608701,571771,657077,"53.61",,,,,,,,18,3,"4-Seam Fastball",2,4,4,2,4,2,4,2,"Standard","Standard",205,"0","0.028"
"SL","2023-04-15","86.8","-1.45","6.35","Ohtani, Shohei",660271,601713,,"foul",,,,,4,"Shohei Ohtani reaches on catcher interference by Connor Wong.    Matt Thaiss to 3rd.    Mike Trout to 2nd.    Shohei Ohtani to 1st.","R","L","R","BOS","LAA","S",,,0,1,2023,"0.37","0.13","-0.62","2.34",,642136,545361,2,2,"Top",,,,,657136,,,1.2283941058271062,-126.46146052272242,-3.7109169898103556,3.7197056402709987,26.107772779078942,-30.248123350960977,"3.49","1.63",225,"77.4",48,"87.5",2395,"6.7",718576,601713,657136,671213,624414,646240,644374,608701,571771,657077,"53.81",,,,,,,,18,2,"Slider",2,4,4,2,4,2,4,2,,"Standard",134,"0","-0.098"
"SL","2023-04-15","86.5","-1.05","6.5","Ohtani, Shohei",660271,601713,,"swinging_strike",,,,,14,"Shohei Ohtani reaches on catcher interference by Connor Wong.    Matt Thaiss to 3rd.    Mike Trout to 2nd.    Shohei Ohtani to 1st.","R","L","R","BOS","LAA","S",,,0,0,2023,"0.46","0.27","0.78","1.41",,642136,545361,2,2,"Top",,,,,657136,,,3.4579905442260865,-125.87301260780477,-6.559082639755892,4.299149702107253,23.490971447993772,-28.23568493022798,"3.49","1.63",,,,"87.4",2422,"6.7",718576,601713,657136,671213,624414,646240,644374,608701,571771,657077,"53.82",,,,,,,,18,1,"Slider",2,4,4,2,4,2,4,2,,"Standard",139,"0","-0.064"
