"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CH","2023-04-07","86.1","-2.46","5.7","Judge, Aaron",592450,665152,,"blocked_ball",,,,,14,"Aaron Judge flies out to right fielder Anthony Santander.","R","R","R","BAL","NYY","B",,,1,0,2023,"-1.69","0.8","0.13","0.34",,,518934,0,3,"Top",,,,,668939,,,9.551046741724019,-124.87940655596358,-8.05794508205155,-19.592314499366573,25.323500980921395,-22.246917504871373,"3.86","1.87",,,,"85.8",1973,"6.3",718688,665152,668939,663624,624428,602104,622761,669720,656775,623993,"54.19",,,,,,,,21,2,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",241,"0","0.082"
"FF","2023-04-07","94.9","-2.29","6.02","Judge, Aaron",592450,665152,,"ball",,,,,14,"Aaron Judge flies out to right fielder Anthony Santander.","R","R","R","BAL","NYY","B",,,0,0,2023,"-0.81","1.6","1.51","1",,,518934,0,3,"Top",,,,,668939,,,11.641028147571069,-137.15312686604554,-10.849788775890996,-13.030452095665632,35.120078234853985,-9.460442774818189,"3.98","1.92",,,,"93.6",2348,"6.3",718688,665152,668939,663624,624428,602104,622761,669720,656775,623993,"54.25",,,,,,,,21,1,"4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard",210,"0","0.045"
"ST","2023-04-07","83.8","-2.38","6.07","Judge, Aaron",592450,665152,"strikeout","swinging_strike",,,,,3,"Aaron Judge strikes out swinging.","R","R","R","BAL","NYY","S",2,,2,2,2023,"0.87","0.23","0.61","3.63",,,518934,0,1,"Top",,,,,668939,,,5.191130675221144,-122.01863867744595,0.335432736836043,7.628767720114116,24.486852687373652,-30.195968402017577,"3.97","1.89",,,,"83.7",2707,"6.3",718688,665152,668939,663624,624428,602104,622761,669720,656775,623993,"54.25",,,"0",1,0,0,,2,5,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",53,"0.033","-0.314"
"FS","2023-04-07","86.8","-0.7","6.92","Judge, Aaron",592450,642585,"walk","blocked_ball",,,,,14,"Aaron Judge walks.","R","R","R","BAL","NYY","B",,,3,0,2023,"-0.31","1.02","1.13","0.59",,,,2,9,"Top",,,,,668939,,,5.035404435235095,-125.86481248875317,-11.037829691466655,-4.273339076692564,25.689900093636442,-19.283048848259448,"3.7","1.73",,,,"87.2",994,"6.7",718688,642585,668939,663624,624428,602104,622761,669720,656775,663630,"53.76",,,"0.7",1,0,0,,79,4,"Split-Finger",7,6,6,7,6,7,6,7,"Standard","Standard",217,"-0.043","0.052"
"CH","2023-04-07","84.3","-2.63","5.85","Judge, Aaron",592450,665152,,"foul",,,,,13,"Aaron Judge strikes out swinging.","R","R","R","BAL","NYY","S",,,2,1,2023,"-1.9","0.49","-0.92","2.69",,,518934,0,1,"Top",,,,,668939,,,7.77422428394251,-122.43651284745928,-1.8865457993761812,-20.69126740009256,26.544245985185547,-27.07258131625493,"3.97","1.89",142,"106.6",8,"84.1",1974,"6.5",718688,665152,668939,663624,624428,602104,622761,669720,656775,623993,"54.01",,,,,,,,2,4,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",241,"0","-0.083"
"FS","2023-04-07","86.7","-0.74","6.96","Judge, Aaron",592450,642585,,"ball",,,,,11,"Aaron Judge walks.","R","R","R","BAL","NYY","B",,,2,0,2023,"-0.63","0.86","-0.49","3.96",,,,2,9,"Top",,,,,668939,,,1.8848018719961892,-126.33809002477135,-2.7316501864442575,-7.090161548810988,26.00584219701653,-22.674481890674414,"3.84","1.78",,,,"87",1122,"6.4",718688,642585,668939,663624,624428,602104,622761,669720,656775,663630,"54.08",,,,,,,,79,3,"Split-Finger",7,6,6,7,6,7,6,7,"Standard","Standard",228,"0","0.044"
"FF","2023-04-07","95.1","-2.47","6.08","Judge, Aaron",592450,665152,,"ball",,,,,11,"Aaron Judge strikes out swinging.","R","R","R","BAL","NYY","B",,,1,1,2023,"-1.12","1.73","-1.5","4.51",,,518934,0,1,"Top",,,,,668939,,,5.012100847467601,-138.28050880733431,-2.262187266014235,-15.484832399176968,34.07803394262815,-9.791574046900415,"3.97","1.87",,,,"94.2",2313,"6",718688,665152,668939,663624,624428,602104,622761,669720,656775,623993,"54.45",,,,,,,,2,3,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",216,"0","0.063"
"FS","2023-04-07","87.2","-0.7","6.87","Judge, Aaron",592450,642585,,"ball",,,,,14,"Aaron Judge walks.","R","R","R","BAL","NYY","B",,,1,0,2023,"-0.22","0.94","0.59","1.16",,,,2,9,"Top",,,,,668939,,,3.5730973586309607,-126.73682348739916,-9.52454224495465,-3.0902543027803175,25.884898508519463,-20.3398254324261,"3.93","1.94",,,,"87.8",1145,"6.7",718688,642585,668939,663624,624428,602104,622761,669720,656775,663630,"53.8",,,,,,,,79,2,"Split-Finger",7,6,6,7,6,7,6,7,"Standard","Standard",223,"0","0.022"
"FF","2023-04-07","99","-0.34","6.92","Judge, Aaron",592450,642585,,"ball",,,,,13,"Aaron Judge walks.","R","R","R","BAL","NYY","B",,,0,0,2023,"-0.61","1.83","-0.11","1.32",,,,2,9,"Top",,,,,668939,,,2.0547846996242893,-143.54815180734292,-14.148947015594258,-8.884080448975412,33.456405633311924,-3.7477662138780117,"3.91","1.94",,,,"99.3",2507,"6.7",718688,642585,668939,663624,624428,602104,622761,669720,656775,663630,"53.82",,,,,,,,79,1,"4-Seam Fastball",7,6,6,7,6,7,6,7,"Standard","Standard",190,"0","0.016"
"CH","2023-04-07","84.7","-2.58","5.78","Judge, Aaron",592450,665152,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","BAL","NYY","B",,,0,1,2023,"-1.69","0.52","0.24","1.64",,,518934,0,1,"Top",,,,,668939,,,9.967888143325759,-122.90672389240413,-4.341227918089345,-19.12166591315158,23.204526623048316,-26.262451097431146,"3.97","1.92",,,,"84.8",1976,"6.4",718688,665152,668939,663624,624428,602104,622761,669720,656775,623993,"54.08",,,,,,,,2,2,"Changeup",0,0,0,0,0,0,0,0,"Standard","Standard",240,"0","0.036"
"FF","2023-04-07","94.7","-2.48","5.99","Judge, Aaron",592450,665152,,"foul",,,,,11,"Aaron Judge strikes out swinging.","R","R","R","BAL","NYY","S",,,0,0,2023,"-1.22","1.69","-0.85","3.18",,,518934,0,1,"Top",,,,,668939,,,6.9500112435234955,-137.55846728116333,-5.271176966357529,-17.083830947851883,37.25666223446848,-9.911945395954744,"3.97","1.89",88,"90.6",6,"93.5",2291,"6.2",718688,665152,668939,663624,624428,602104,622761,669720,656775,623993,"54.33",,,,,,,,2,1,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",215,"0","-0.054"
"SI","2023-04-07","97.8","1.25","5.59","Judge, Aaron",592450,672335,"field_out","hit_into_play",,,,,9,"Aaron Judge grounds out, second baseman Adam Frazier to first baseman Ryan Mountcastle.","R","R","L","BAL","NYY","X",4,"ground_ball",0,0,2023,"1.03","1.05","0.43","2.1",,,,1,7,"Top",143.06,151.1,,,668939,,,-4.580444179223415,-142.30219133897052,-6.310430466763265,15.080196925804206,32.74351196441881,-16.676599967139772,"3.97","1.89",61,"104.9",1,"97.4",2383,"6.1",718688,672335,668939,663624,624428,602104,622761,669720,656775,623993,"54.42",0.48,0.433,"0",1,0,0,4,59,1,"Sinker",5,5,5,5,5,5,5,5,"Standard","Standard",154,"0.028","-0.169"
"SI","2023-04-05","91.1","-2.12","5.22","Judge, Aaron",592450,605400,"field_out","hit_into_play",,,,,9,"Aaron Judge lines out to center fielder Cristian Pache.","R","R","R","NYY","PHI","X",8,"line_drive",1,2,2023,"-1.53","0.82","0.52","2.43",,518934,,0,6,"Bot",106.02,77.86,,,592663,,,10.028677247217862,-132.2348164196831,-2.8721505072230693,-20.145254319087222,28.479390331820483,-22.08906665146298,"3.98","1.88",305,"98.1",17,"91.9",2045,"6.9",718699,605400,592663,664761,681082,624641,607208,656941,665506,595909,"53.56",0.483,0.504,"0",1,0,0,4,43,4,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",217,"-0.039","-0.24"
"SI","2023-04-05","89.8","-2.05","5.27","Judge, Aaron",592450,605400,,"called_strike",,,,,9,"Aaron Judge lines out to center fielder Cristian Pache.","R","R","R","NYY","PHI","S",,,1,1,2023,"-1.67","1.19","0.63","2.15",,518934,,0,6,"Bot",,,,,592663,,,10.204735800643899,-130.3454513948111,-4.2179527362803215,-21.263404624664915,28.794041135267083,-17.938232630752708,"4.03","1.99",,,,"89.9",2047,"6.6",718699,605400,592663,664761,681082,624641,607208,656941,665506,595909,"53.92",,,,,,,,43,3,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",223,"0","-0.089"
"FF","2023-04-05","90.5","-2.14","5.16","Judge, Aaron",592450,605400,,"ball",,,,,14,"Aaron Judge lines out to center fielder Cristian Pache.","R","R","R","NYY","PHI","B",,,0,1,2023,"-1.03","1.5","1.67","2.2",,518934,,0,6,"Bot",,,,,592663,,,11.817436310082401,-131.0705940955107,-4.518966461880801,-14.72682005427,33.310921080421316,-14.22389249812868,"4.08","1.96",,,,"90.5",2189,"7",718699,605400,592663,664761,681082,624641,607208,656941,665506,595909,"53.49",,,,,,,,43,2,"4-Seam Fastball",1,0,1,0,0,1,1,0,,"Standard",222,"0","0.027"
"FF","2023-04-05","90.5","-2.08","5.24","Judge, Aaron",592450,605400,,"called_strike",,,,,6,"Aaron Judge lines out to center fielder Cristian Pache.","R","R","R","NYY","PHI","S",,,0,0,2023,"-0.79","1.42","0.28","2.85",,518934,,0,6,"Bot",,,,,592663,,,7.6610009395369945,-131.50097690771562,-3.03715266749941,-10.884951835857883,29.90927267870581,-15.311377175861686,"4.11","2.02",,,,"91.2",2178,"7",718699,605400,592663,664761,681082,624641,607208,656941,665506,595909,"53.53",,,,,,,,43,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",217,"0","-0.062"
"KC","2023-04-05","79.8","-2.07","5.3","Judge, Aaron",592450,605400,"strikeout","swinging_strike",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","PHI","S",2,,2,2,2023,"0.85","-0.94","0.22","1.16",,,,2,3,"Bot",,,,,592663,,,3.4295445930155677,-115.93316936299063,-0.38162701468626214,6.662757277669778,27.919430854982853,-40.66301094451764,"3.98","1.88",,,,"79",2504,"6.5",718699,605400,592663,669742,681082,664761,607208,656941,665506,595909,"54.01",,,"0",1,0,0,,23,5,"Knuckle Curve",1,0,1,0,0,1,1,0,"Standard","Standard",55,"-0.009","-0.09"
"CH","2023-04-05","86.5","-2","5.21","Judge, Aaron",592450,605400,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","PHI","B",,,1,2,2023,"-1.19","1.28","0.85","0.95",,,,2,3,"Bot",,,,,592663,,,9.308921864819014,-125.33912658024862,-6.426659721269521,-14.647314135052257,30.534813193732532,-17.48746658192355,"3.98","1.99",,,,"86.2",1563,"6.8",718699,605400,592663,669742,681082,664761,607208,656941,665506,595909,"53.67",,,,,,,,23,4,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",237,"0","0.016"
"KC","2023-04-05","79.1","-2.15","5.23","Judge, Aaron",592450,605400,,"swinging_strike",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","PHI","S",,,1,1,2023,"0.81","-0.78","0.26","1.22",,,,2,3,"Bot",,,,,592663,,,3.7417639880308857,-114.97822851359753,-0.3059495894901463,6.238167697957411,26.262082272391513,-39.18560437839486,"3.98","1.88",,,,"78.8",2362,"6.7",718699,605400,592663,669742,681082,664761,607208,656941,665506,595909,"53.82",,,,,,,,23,3,"Knuckle Curve",1,0,1,0,0,1,1,0,"Standard","Standard",55,"0","-0.027"
"FC","2023-04-05","85.6","-2.08","5.24","Judge, Aaron",592450,605400,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","PHI","B",,,0,1,2023,"0.14","0.53","1.18","1.2",,,,2,3,"Bot",,,,,592663,,,7.469384392789558,-124.41713074707405,-4.307554187753871,-0.16556778886492893,26.738921166857782,-25.961488954078074,"4.08","2.02",,,,"85.9",2212,"6.7",718699,605400,592663,669742,681082,664761,607208,656941,665506,595909,"53.79",,,,,,,,23,2,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",182,"0","0.012"
"FF","2023-04-05","92","-2.01","5.19","Judge, Aaron",592450,605400,,"called_strike",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","PHI","S",,,0,0,2023,"-1.03","1.42","0.86","2.33",,,,2,3,"Bot",,,,,592663,,,9.59947932060404,-133.54888686352598,-4.4421363158333405,-14.535304364953475,31.598412034883772,-14.488273324813077,"4.03","1.91",,,,"92.3",2194,"6.8",718699,605400,592663,669742,681082,664761,607208,656941,665506,595909,"53.66",,,,,,,,23,1,"4-Seam Fastball",1,0,1,0,0,1,1,0,"Standard","Standard",227,"0","-0.017"
"SL","2023-04-05","87.5","2.03","5.68","Judge, Aaron",592450,642397,"walk","ball",,,,,13,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","L","NYY","PHI","B",,,3,2,2023,"0.05","0.39","-1.09","1.23",,,518934,2,7,"Bot",,,,,592663,,,-7.741563293460791,-127.33481528455701,-5.544691205567065,1.958275011797555,22.33201853727165,-27.01480442335284,"3.98","1.88",,,,"89.1",2176,"7",718699,642397,592663,664761,681082,543281,607208,656941,624641,595909,"53.53",,,"0.7",1,0,0,,58,6,"Slider",4,1,4,1,1,4,4,1,"Standard","Standard",173,"0.005","0.217"
"SI","2023-04-05","96.7","2.29","5.54","Judge, Aaron",592450,642397,,"ball",,,,,14,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","L","NYY","PHI","B",,,2,2,2023,"1.42","0.83","0.34","1.12",,,518934,2,7,"Bot",,,,,592663,,,-8.538196169171677,-140.4125045130011,-8.186760601585334,20.779896711945987,33.188866168970925,-19.376233940708104,"3.98","1.88",,,,"97.6",2255,"7",718699,642397,592663,664761,681082,543281,607208,656941,624641,595909,"53.47",,,,,,,,58,5,"Sinker",4,1,4,1,1,4,4,1,"Standard","Standard",133,"0","0.055"
"SL","2023-04-05","87.8","2","5.63","Judge, Aaron",592450,642397,,"blocked_ball",,,,,13,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","L","NYY","PHI","B",,,1,2,2023,"-0.17","0.32","-2.13","0.17",,,518934,2,7,"Bot",,,,,592663,,,-9.772399777415758,-127.3907033454627,-7.828832197408116,0.23611271099896086,26.87431839318062,-27.126876565385384,"4.08","2.04",,,,"88.7",2197,"7.1",718699,642397,592663,664761,681082,543281,607208,656941,624641,595909,"53.42",,,,,,,,58,4,"Slider",4,1,4,1,1,4,4,1,"Standard","Standard",140,"0","0.028"
"SL","2023-04-05","83.8","2.29","5.69","Judge, Aaron",592450,642397,,"swinging_strike",,,,,5,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","L","NYY","PHI","S",,,1,1,2023,"-0.38","0.09","-0.02","2.92",,,518934,2,7,"Bot",,,,,592663,,,-4.623995938451993,-121.85075035414876,-0.04848685859224644,-2.712032992110287,27.515581573152357,-31.546718250886578,"3.98","1.88",,,,"83.9",2085,"6.7",718699,642397,592663,664761,681082,543281,607208,656941,624641,595909,"53.76",,,,,,,,58,3,"Slider",4,1,4,1,1,4,4,1,"Standard","Standard",254,"0","-0.05"
"SI","2023-04-05","95.2","2.24","5.55","Judge, Aaron",592450,642397,,"ball",,,,,13,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","L","NYY","PHI","B",,,0,1,2023,"1.43","1.05","-1.06","2.06",,,518934,2,7,"Bot",,,,,592663,,,-12.015801086535127,-137.81600746502065,-5.779479892450725,21.19592505664582,36.57398128897966,-17.631863824667555,"4.08","1.99",,,,"95.3",2136,"7.1",718699,642397,592663,664761,681082,543281,607208,656941,624641,595909,"53.41",,,,,,,,58,2,"Sinker",4,1,4,1,1,4,4,1,"Standard","Standard",135,"0","0.021"
"SI","2023-04-05","97.3","2.35","5.5","Judge, Aaron",592450,642397,,"foul",,,,,9,"Aaron Judge walks.   DJ LeMahieu to 2nd.","R","R","L","NYY","PHI","S",,,0,0,2023,"1.52","0.82","0.39","1.9",,,518934,2,7,"Bot",,,,,592663,,,-8.814144610998554,-141.17668388217749,-5.9418935835249975,22.461793774881407,37.21796968601528,-19.94597363184219,"3.98","1.88",184,"69.2",38,"97.2",2119,"6.8",718699,642397,592663,664761,681082,543281,607208,656941,624641,595909,"53.73",,,,,,,,58,1,"Sinker",4,1,4,1,1,4,4,1,"Standard","Standard",134,"0","-0.038"
"FF","2023-04-05","91.9","-2.01","5.26","Judge, Aaron",592450,605400,"single","hit_into_play",,,,,5,"Aaron Judge singles on a line drive to left fielder Kyle Schwarber.","R","R","R","NYY","PHI","X",7,"line_drive",1,0,2023,"-1.02","1.4","-0.06","3.29",,,,1,1,"Bot",96.27,96.9,,,592663,,,7.207716572924692,-133.4930444017635,-2.0952826144053676,-13.795090428744775,32.823268086633114,-15.344479433109884,"3.98","1.88",265,"83.7",23,"92.1",2121,"6.8",718699,605400,592663,669742,681082,664761,607208,656941,665506,595909,"53.69",0.32,0.328,"0.9",1,1,0,3,5,2,"4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard",222,"0.024","0.238"
"KC","2023-04-05","78.1","-2.06","5.32","Judge, Aaron",592450,605400,,"ball",,,,,13,"Aaron Judge singles on a line drive to left fielder Kyle Schwarber.","R","R","R","NYY","PHI","B",,,0,0,2023,"0.61","-1.07","-0.28","1.16",,,,1,1,"Bot",,,,,592663,,,2.72100815855039,-113.61303675842534,0.0958485425391582,4.5167136520988596,26.57745608575054,-41.54014858298657,"4","1.91",,,,"77.6",2380,"6.6",718699,605400,592663,669742,681082,664761,607208,656941,665506,595909,"53.91",,,,,,,,5,1,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",53,"0","0.025"
"SL","2023-04-04","82.1","1.84","5.59","Judge, Aaron",592450,621381,"strikeout","swinging_strike",,,,,5,"Aaron Judge strikes out swinging.","R","R","L","NYY","PHI","S",2,,1,2,2023,"-0.62","0.78","0.18","2.88",,,,0,4,"Bot",,,,,596117,,,-2.570326117754031,-119.4743351978041,-1.0487854700802743,-5.323327686437368,24.93511506574583,-24.737146307094793,"3.98","1.88",,,,"81.8",2672,"6.3",718710,621381,596117,669742,681082,664761,607208,595909,669016,592206,"54.2",,,"0",1,0,0,,25,4,"Slider",0,2,0,2,2,0,0,2,,"Standard",281,"-0.029","-0.173"
"SL","2023-04-04","82.6","2.01","5.51","Judge, Aaron",592450,621381,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","L","NYY","PHI","B",,,0,2,2023,"-0.66","0.54","0.18","0.79",,,,0,4,"Bot",,,,,596117,,,-2.8811471695243873,-120.33805123207999,-5.373694211423947,-5.950427803403001,21.920861850373356,-26.093973475803253,"3.93","1.88",,,,"82.9",2652,"6.3",718710,621381,596117,669742,681082,664761,607208,595909,669016,592206,"54.21",,,,,,,,25,3,"Slider",0,2,0,2,2,0,0,2,"Standard","Standard",296,"0","0.022"
"FF","2023-04-04","92","1.98","5.47","Judge, Aaron",592450,621381,,"swinging_strike",,,,,6,"Aaron Judge strikes out swinging.","R","R","L","NYY","PHI","S",,,0,1,2023,"1.16","1.46","0.41","3.28",,,,0,4,"Bot",,,,,596117,,,-6.496855818307336,-133.82692200612559,-2.891306489520478,15.299982192988432,27.40264583804331,-14.213379181513035,"3.98","1.88",,,,"92.3",2451,"6.4",718710,621381,596117,669742,681082,664761,607208,595909,669016,592206,"54.14",,,,,,,,25,2,"4-Seam Fastball",0,2,0,2,2,0,0,2,,"Standard",133,"0","-0.049"
"FC","2023-04-04","88.4","2.19","5.4","Judge, Aaron",592450,621381,,"foul",,,,,9,"Aaron Judge strikes out swinging.","R","R","L","NYY","PHI","S",,,0,0,2023,"0.67","0.83","0.38","2.2",,,,0,4,"Bot",,,,,596117,,,-5.836042594299956,-128.69455688379662,-3.4945930725219103,8.670220158700033,25.61114989172565,-22.405254873855444,"3.98","1.88",197,"73.2",56,"88.8",2404,"6.4",718710,621381,596117,669742,681082,664761,607208,595909,669016,592206,"54.07",,,,,,,,25,1,"Cutter",0,2,0,2,2,0,0,2,,"Standard",150,"0","-0.038"
"FF","2023-04-04","94.8","-3.09","4.52","Judge, Aaron",592450,518886,"walk","ball",,,,,14,"Aaron Judge walks.","R","R","R","NYY","PHI","B",,,3,1,2023,"-0.84","1.19","0.75","1.17",,,,1,9,"Bot",,,,,596117,,,12.044364882871708,-137.46009086523338,-5.768484158639011,-13.367203141368792,30.527221942832757,-15.919597039350824,"3.95","1.88",,,,"95.8",2399,"7.1",718710,518886,596117,669742,681082,664761,607208,595909,669016,592206,"53.42",,,"0.7",1,0,0,,67,5,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",229,"0.025","0.161"
"FF","2023-04-04","96.1","-3.22","4.56","Judge, Aaron",592450,518886,,"ball",,,,,14,"Aaron Judge walks.","R","R","R","NYY","PHI","B",,,2,1,2023,"-0.66","1.08","0.98","1.96",,,,1,9,"Bot",,,,,596117,,,12.729263690634113,-139.3554107559677,-3.771133559973424,-11.41009009913306,30.020536981716027,-17.37380196798723,"3.93","1.88",,,,"97",2329,"6.9",718710,518886,596117,669742,681082,664761,607208,595909,669016,592206,"53.58",,,,,,,,67,4,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",228,"0","0.077"
"KC","2023-04-04","84.5","-3.08","4.83","Judge, Aaron",592450,518886,,"ball",,,,,14,"Aaron Judge walks.","R","R","R","NYY","PHI","B",,,1,1,2023,"1.3","-0.93","1.01","1.03",,,,1,9,"Bot",,,,,596117,,,7.02560880761915,-122.93979514880357,-0.5758253830769993,11.673123069887344,25.871856378559965,-41.681837407645375,"3.98","1.88",,,,"85.5",2511,"7.1",718710,518886,596117,669742,681082,664761,607208,595909,669016,592206,"53.42",,,,,,,,67,3,"Knuckle Curve",1,4,1,4,4,1,1,4,"Standard","Standard",54,"0","0.034"
"FC","2023-04-04","95.3","1.41","6.46","Judge, Aaron",592450,621237,"strikeout","swinging_strike",,,,,13,"Aaron Judge strikes out swinging.","R","R","L","NYY","PHI","S",2,,0,2,2023,"-0.35","0.47","-0.34","1.57",,,,2,6,"Bot",,,,,596117,,,-3.864710430773902,-138.65596286944583,-8.406088560821425,-3.7214192256340537,29.394790758497802,-24.482237752508578,"3.98","1.88",,,,"96.7",2232,"7",718710,621237,596117,669742,681082,664761,607208,595909,669016,592206,"53.54",,,"0",1,0,0,,46,3,"Cutter",0,4,0,4,4,0,0,4,"Standard","Standard",163,"-0.006","-0.065"
"SI","2023-04-04","100.2","1.42","6.53","Judge, Aaron",592450,621237,,"called_strike",,,,,5,"Aaron Judge strikes out swinging.","R","R","L","NYY","PHI","S",,,0,1,2023,"1.45","1.05","-0.14","3.28",,,,2,6,"Bot",,,,,596117,,,-7.82384198942815,-145.60991157598946,-6.161392560189852,22.463772374101282,33.065018503969085,-15.964895701713292,"4.01","1.88",,,,"101.4",2044,"6.9",718710,621237,596117,669742,681082,664761,607208,595909,669016,592206,"53.58",,,,,,,,46,2,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",149,"0","-0.023"
"KC","2023-04-04","86.1","-3.1","4.72","Judge, Aaron",592450,518886,,"ball",,,,,14,"Aaron Judge walks.","R","R","R","NYY","PHI","B",,,0,1,2023,"1.22","-0.27","1.25","-0.05",,,,1,9,"Bot",,,,,596117,,,7.943251905913737,-125.13412801411097,-4.528014262877785,10.981351568140651,27.29209909578121,-34.23970857313782,"3.9","1.88",,,,"86.9",2663,"7",718710,518886,596117,669742,681082,664761,607208,595909,669016,592206,"53.47",,,,,,,,67,2,"Knuckle Curve",1,4,1,4,4,1,1,4,"Standard","Standard",54,"0","0.019"
"FF","2023-04-04","95.5","-3.04","4.59","Judge, Aaron",592450,518886,,"called_strike",,,,,8,"Aaron Judge walks.","R","R","R","NYY","PHI","S",,,0,0,2023,"-0.74","1.33","0.09","1.82",,,,1,9,"Bot",,,,,596117,,,10.028229110972335,-138.79986722040212,-4.740163752808897,-11.71188692012217,29.4936564147548,-14.00859191949392,"3.87","1.88",,,,"96.9",2291,"7.1",718710,518886,596117,669742,681082,664761,607208,595909,669016,592206,"53.45",,,,,,,,67,1,"4-Seam Fastball",1,4,1,4,4,1,1,4,"Standard","Standard",225,"0","-0.026"
"SI","2023-04-04","100.5","1.38","6.54","Judge, Aaron",592450,621237,,"swinging_strike",,,,,6,"Aaron Judge strikes out swinging.","R","R","L","NYY","PHI","S",,,0,0,2023,"1.49","1.05","0.7","3.17",,,,2,6,"Bot",,,,,596117,,,-5.510401108609214,-146.14698555281296,-6.560884762564311,22.654215338929898,33.658573947357795,-15.815343909035889,"3.98","1.88",,,,"101.9",2141,"7",718710,621237,596117,669742,681082,664761,607208,595909,669016,592206,"53.48",,,,,,,,46,1,"Sinker",0,4,0,4,4,0,0,4,"Standard","Standard",154,"0","-0.017"
"FC","2023-04-04","89.7","2.17","5.46","Judge, Aaron",592450,621381,"field_out","hit_into_play",,,,,4,"Aaron Judge flies out to left fielder Jake Cave.","R","R","L","NYY","PHI","X",7,"fly_ball",3,1,2023,"0.09","0.95","-0.37","2.67",,,,1,1,"Bot",59.27,86.48,,,596117,,,-6.453310491573185,-130.53693951807125,-2.9149986073111243,2.385362702276731,27.020397371059524,-20.895012541713488,"3.98","1.88",322,"99.5",43,"89.6",2495,"6.2",718710,621381,596117,669742,681082,664761,607208,595909,669016,592206,"54.32",0.046,0.074,"0",1,0,0,3,6,5,"Cutter",0,1,0,1,1,0,0,1,,"Standard",152,"-0.017","-0.273"
"FF","2023-04-04","92.6","1.97","5.44","Judge, Aaron",592450,621381,,"called_strike",,,,,14,"Aaron Judge flies out to left fielder Jake Cave.","R","R","L","NYY","PHI","S",,,3,0,2023,"1.1","1.34","0.02","1.7",,,,1,1,"Bot",,,,,596117,,,-7.385095555041427,-134.56151594948707,-6.672392731979395,15.002802416474536,28.925839917998914,-14.595688273463475,"3.9","1.96",,,,"92.7",2380,"6.4",718710,621381,596117,669742,681082,664761,607208,595909,669016,592206,"54.12",,,,,,,,6,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,,"Standard",138,"0","-0.052"
